campaign_id,campaign_name,order,url,total_clicks,unique_clicks,click_percentage,unique_click_percentage
d1863cd703,DP Daybreak 10/30/2024,4,https://www.lps.upenn.edu/non-degree-programs/pre-health/events?utm_campaign=pre_health_daily_pennsylvanian&utm_source=ppc&utm_medium=enews%20banner&utm_term=aug24&utm_content=pre_health_daily_pennsylvanian,17,17,0.006024096385542169,0.008633824276282377
d1863cd703,DP Daybreak 10/30/2024,5,https://www.livecampusapts.com/contact/,65,35,0.02303330970942594,0.017775520568816656
637dd2b0ff,DP Daybreak 10/31/2024,1,https://www.voteamerica.org/students/,73,67,0.028526768268855023,0.04143475572047001
637dd2b0ff,DP Daybreak 10/31/2024,2,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,8,6,0.0031262211801484957,0.0037105751391465678
637dd2b0ff,DP Daybreak 10/31/2024,3,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=abortion,5,4,0.0019538882375928096,0.0024737167594310453
637dd2b0ff,DP Daybreak 10/31/2024,4,http://voteamerica.org/students,4,4,0.0015631105900742479,0.0024737167594310453
637dd2b0ff,DP Daybreak 10/31/2024,5,https://www.livecampusapts.com/contact/,8,6,0.0031262211801484957,0.0037105751391465678
637dd2b0ff,DP Daybreak 10/31/2024,6,http://dominos.com/,4,4,0.0015631105900742479,0.0024737167594310453
d74a5ea481,DP Daybreak 11/01/2024,1,https://www.voteamerica.org/students/,90,85,0.04862236628849271,0.0643451930355791
d74a5ea481,DP Daybreak 11/01/2024,2,http://voteamerica.org/students,6,5,0.0032414910858995136,0.003785011355034065
d74a5ea481,DP Daybreak 11/01/2024,3,https://nextgenamerica.org/vote/?utm_source=ad-flytedesk&utm_campaign=climate,8,6,0.004321988114532685,0.004542013626040878
d74a5ea481,DP Daybreak 11/01/2024,4,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,7,5,0.0037817396002160996,0.003785011355034065
d74a5ea481,DP Daybreak 11/01/2024,5,https://www.youtube.com/watch?v=4NBYxXTvqMQ,18,12,0.009724473257698542,0.009084027252081756
264c504a6b,DP Daybreak 11/04/2024 AM,1,https://nextgenamerica.org/vote/,86,76,0.03109182935647144,0.044548651817116064
264c504a6b,DP Daybreak 11/04/2024 AM,2,https://iwillvote.com/pa,19,11,0.006869125090383225,0.006447831184056272
264c504a6b,DP Daybreak 11/04/2024 AM,3,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,14,8,0.005061460592913955,0.004689331770222743
0ef1365822,DP Daybreak 11/04/2024 PM,1,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,161,146,0.076158940397351,0.09293443666454487
0ef1365822,DP Daybreak 11/04/2024 PM,2,https://www.weareplannedparenthoodaction.org/a/gen-action,58,32,0.027436140018921477,0.020369191597708464
8cb22fc00e,DP Daybreak 11/05/2024 AM,1,https://iwillvote.com/pa,127,119,0.0996078431372549,0.10917431192660551
8cb22fc00e,DP Daybreak 11/05/2024 AM,2,https://www.weareplannedparenthoodaction.org/a/gen-action,100,99,0.0784313725490196,0.0908256880733945
92cf73787b,DP Daybreak 11/05/2025 PM,1,https://nextgenamerica.org/pennsylvania-general-election-voting-guide-2024/?utm_source=web&utm_medium=email&utm_campaign=OOHPA,159,130,0.06940200785683108,0.0798035604665439
92cf73787b,DP Daybreak 11/05/2025 PM,2,https://www.pa.gov/en/services/vote/find-your-local-polling-place.html,140,118,0.06110868616324749,0.07243707796193984
92cf73787b,DP Daybreak 11/05/2025 PM,3,https://iwillvote.com/pa,78,66,0.034046268005237884,0.040515653775322284
92cf73787b,DP Daybreak 11/05/2025 PM,4,https://dpn.ceo.getsnworks.com/ceo/content/f94567dd-a2bb-414c-86e7-8db8bcd776b2,74,34,0.032300305543430816,0.020871700429711478
451df37b8e,DP Daybreak 11/06/2024,1,https://www.sas.upenn.edu/events/knowledge-slice-election-roundtable-look-2024-presidential-election,81,80,0.046875,0.06722689075630252
451df37b8e,DP Daybreak 11/06/2024,2,https://www.shopsatpenn.com/,9,7,0.005208333333333333,0.0058823529411764705
451df37b8e,DP Daybreak 11/06/2024,3,https://host.nxt.blackbaud.com/donor-form/?svcid=tcs&formId=ab9c0c00-775d-4569-bd3d-d50a1cfce308&envid=p-BbGbRoTNyEqlmBrbIkE5nw&zone=usa,5,5,0.0028935185185185184,0.004201680672268907
47949f7937,DP Daybreak 11/07/2024,1,https://www.universitycityassociates.com/corporate-contact/,116,112,0.03535507467235599,0.04884430876580898
4aa209e494,DP Daybreak 11/08/2024,1,https://www.sas.upenn.edu/events/knowledge-slice-election-roundtable-look-2024-presidential-election,197,192,0.060299969390878484,0.07950310559006211
4aa209e494,DP Daybreak 11/08/2024,2,https://www.universitycityassociates.com/corporate-contact/,16,9,0.004897459442913988,0.0037267080745341614
aa63bb19ca,DP Daybreak 11/11/2024,1,https://www.universitycityhousing.com/,21,17,0.018134715025906734,0.02364394993045897
aa63bb19ca,DP Daybreak 11/11/2024,2,https://www.surveymonkey.com/r/79L7K5B,15,10,0.012953367875647668,0.013908205841446454
85b193b5b9,DP Daybreak 11/12/2024,1,https://www.thelinden.life/,84,75,0.01943994445730155,0.02927400468384075
85b193b5b9,DP Daybreak 11/12/2024,2,https://www.sas.upenn.edu/events/knowledge-slice-election-roundtable-look-2024-presidential-election,94,80,0.02175422355936126,0.0312256049960968
85b193b5b9,DP Daybreak 11/12/2024,3,https://www.surveymonkey.com/r/79L7K5B,13,9,0.003008562832677621,0.00351288056206089
85b193b5b9,DP Daybreak 11/12/2024,4,https://youtu.be/JJJDke7QjQI,15,7,0.0034714186530895625,0.00273224043715847
de917611b0,DP Daybreak 11/13/2024,1,https://www.classics.upenn.edu/events/penn-public-lectures-classical-antiquity-and-contemporary-world/professional-classical,20,16,0.013089005235602094,0.018369690011481057
de917611b0,DP Daybreak 11/13/2024,2,https://www.surveymonkey.com/r/79L7K5B,19,12,0.012434554973821989,0.013777267508610792
de917611b0,DP Daybreak 11/13/2024,3,http://dailypennalumni.com,7,6,0.004581151832460733,0.006888633754305396
bf10925ac1,DP Daybreak 11/14/2024,1,https://www.sas.upenn.edu/events/knowledge-slice-election-roundtable-look-2024-presidential-election,110,92,0.04430124848973017,0.059469941822882996
bf10925ac1,DP Daybreak 11/14/2024,2,https://www.shopsatpenn.com/,76,66,0.030608135320177206,0.04266321913380737
bf10925ac1,DP Daybreak 11/14/2024,3,https://www.surveymonkey.com/r/79L7K5B,16,9,0.00644381796214257,0.005817711700064641
bf10925ac1,DP Daybreak 11/14/2024,4,http://dailypennalumni.com/,64,37,0.02577527184857028,0.023917259211376857
4b4e5b3741,DP Daybreak 11/15/2024,1,https://www.surveymonkey.com/r/79L7K5B,16,14,0.0111731843575419,0.015909090909090907
4b4e5b3741,DP Daybreak 11/15/2024,2,http://dailypennalumni.com/,16,11,0.0111731843575419,0.0125
dd742a4bb6,DP Daybreak 11/18/2024,1,https://www.classics.upenn.edu/events/penn-public-lectures-classical-antiquity-and-contemporary-world/professional-classical,261,240,0.06108120758249473,0.08670520231213873
dd742a4bb6,DP Daybreak 11/18/2024,2,https://www.surveymonkey.com/r/79L7K5B,5,5,0.0011701380762930026,0.0018063583815028901
e9d8b7dc8c,DP Daybreak 11/19/2024,1,http://dominos.com,362,350,0.1026368018145733,0.13855898653998416
e9d8b7dc8c,DP Daybreak 11/19/2024,2,https://www.surveymonkey.com/r/79L7K5B,10,8,0.002835270768358378,0.003167062549485352
7e9f499aae,DP Daybreak 11/20/2024,1,https://www.classics.upenn.edu/events/penn-public-lectures-classical-antiquity-and-contemporary-world/professional-classical,14,13,0.006334841628959276,0.009818731117824773
7e9f499aae,DP Daybreak 11/20/2024,2,http://dominos.com/,5,5,0.0022624434389140274,0.0037764350453172208
1e06edc45f,DP Daybreak 11/21/2024,1,http://dominos.com,23,23,0.012672176308539946,0.021967526265520534
5c192db82b,DP Daybreak 11/22/2024,1,https://www.shopsatpenn.com/,11,11,0.006351039260969977,0.010978043912175649
4832b557ee,DP Daybreak 11/25/2024,1,https://www.business-services.upenn.edu/limited-time-offer-13-inch-macbook-air-m3-chip,16,13,0.0079960019990005,0.01086048454469507
4832b557ee,DP Daybreak 11/25/2024,2,https://www.business-services.upenn.edu/penn-bookstore-annual-winter-sale-bration,15,10,0.0074962518740629685,0.00835421888053467
4832b557ee,DP Daybreak 11/25/2024,3,https://www.shopsatpenn.com/,12,8,0.005997001499250375,0.006683375104427736
6fca0714a9,DP Daybreak 11/26/2024,1,https://www.thelinden.life/,91,83,0.049917718047174986,0.0667739340305712
6fca0714a9,DP Daybreak 11/26/2024,2,https://www.business-services.upenn.edu/limited-time-offer-13-inch-macbook-air-m3-chip,15,10,0.008228195282501372,0.008045052292839904
6fca0714a9,DP Daybreak 11/26/2024,3,https://www.business-services.upenn.edu/penn-bookstore-annual-winter-sale-bration,24,18,0.013165112452002194,0.014481094127111826
02bcf0cd03,DP Daybreak 12/02/2024,1,https://host.nxt.blackbaud.com/adaptive-donor-form/?formId=507dd4c6-8c05-4e91-8e68-6ec186927629&envid=p-BbGbRoTNyEqlmBrbIkE5nw&zone=usa,30,20,0.020604395604395604,0.023094688221709007
02bcf0cd03,DP Daybreak 12/02/2024,2,https://www.business-services.upenn.edu/penn-bookstore-annual-winter-sale-bration,14,9,0.009615384615384616,0.010392609699769052
02bcf0cd03,DP Daybreak 12/02/2024,3,https://www.business-services.upenn.edu/limited-time-offer-13-inch-macbook-air-m3-chip,7,7,0.004807692307692308,0.008083140877598153
02bcf0cd03,DP Daybreak 12/02/2024,4,http://dominos.com,5,5,0.003434065934065934,0.005773672055427252
79e67aaee3,DP Daybreak 12/03/2024,1,https://www.shopsatpenn.com/,15,14,0.00916310323762981,0.016036655211912942
79e67aaee3,DP Daybreak 12/03/2024,2,https://host.nxt.blackbaud.com/adaptive-donor-form/?formId=507dd4c6-8c05-4e91-8e68-6ec186927629&envid=p-BbGbRoTNyEqlmBrbIkE5nw&zone=usa,6,6,0.0036652412950519244,0.006872852233676976
69015ff217,DP Daybreak 12/04/2024,1,https://host.nxt.blackbaud.com/adaptive-donor-form/?formId=507dd4c6-8c05-4e91-8e68-6ec186927629&envid=p-BbGbRoTNyEqlmBrbIkE5nw&zone=usa,29,21,0.015608180839612486,0.020958083832335328
69015ff217,DP Daybreak 12/04/2024,2,https://www.leaders4learning.com/,13,10,0.006996770721205597,0.00998003992015968
69015ff217,DP Daybreak 12/04/2024,3,https://www.business-services.upenn.edu/penn-bookstore-annual-winter-sale-bration,42,23,0.022604951560818085,0.022954091816367265
69015ff217,DP Daybreak 12/04/2024,4,https://www.business-services.upenn.edu/limited-time-offer-13-inch-macbook-air-m3-chip,12,8,0.006458557588805167,0.007984031936127744
0a0761f659,DP Daybreak 12/05/2024,1,https://universitycityhousing.com/,29,19,0.012179756404871903,0.015115354017501989
0a0761f659,DP Daybreak 12/05/2024,2,https://host.nxt.blackbaud.com/donor-form/?svcid=tcs&formId=ab9c0c00-775d-4569-bd3d-d50a1cfce308&envid=p-BbGbRoTNyEqlmBrbIkE5nw&zone=usa,17,11,0.007139857202855943,0.008750994431185362
8ca2cab60a,DP Daybreak 12/06/2024,1,https://www.business-services.upenn.edu/limited-time-offer-13-inch-macbook-air-m3-chip,15,14,0.007253384912959381,0.012511170688114389
8ca2cab60a,DP Daybreak 12/06/2024,2,https://universitycityhousing.com/,11,7,0.005319148936170213,0.006255585344057194
be1f37f567,DP Daybreak 12/09/2024,1,https://www.business-services.upenn.edu/limited-time-offer-13-inch-macbook-air-m3-chip,42,29,0.02434782608695652,0.029352226720647773
be1f37f567,DP Daybreak 12/09/2024,2,https://www.shopsatpenn.com/,7,6,0.004057971014492754,0.006072874493927126
559c317773,DP Daybreak 2024 in Review,1,https://www.sas.upenn.edu/penn-grad-talks,19,17,0.00993723849372385,0.01555352241537054
559c317773,DP Daybreak 2024 in Review,2,https://www.thelinden.life/,12,8,0.006276150627615063,0.007319304666056725
559c317773,DP Daybreak 2024 in Review,3,https://urldefense.com/v3/__https://theDP.us2.list-manage.com/track/click?u=a96885e3aa3f8131c872ee329&id=4ca950a47d&e=c4aba4b8cf__;!!IBzWLUs!XGVR7M1_VPoYyBtNzJI0FqkPQfM1L0N7ROhAQ-uwduH11bNplMYWmdXAL6MEkHU-grPj1UKCoy-xuxQ8yiP0M90$,100,47,0.05230125523012552,0.043000914913083256
69671edb8f,DP Daybreak 12/12/2024,1,https://www.business-services.upenn.edu/limited-time-offer-13-inch-macbook-air-m3-chip,236,226,0.07508749602290805,0.09813287016934433
69671edb8f,DP Daybreak 12/12/2024,2,https://www.shopsatpenn.com/,13,9,0.004136175628380528,0.0039079461571862786
69671edb8f,DP Daybreak 12/12/2024,3,https://universityrealtyapartments.com/,7,5,0.0022271714922048997,0.0021710811984368217
69671edb8f,DP Daybreak 12/12/2024,4,http://dominos.com,17,17,0.005408845052497614,0.007381676074685193
86d76f0f87,DP Daybreak 01/15/2024,1,https://africana.sas.upenn.edu/events/2025/01/21/24th-annual-mlk-jr-social-justice-lecture-award,22,20,0.010377358490566037,0.01694915254237288
86d76f0f87,DP Daybreak 01/15/2024,2,http://dominos.com/,13,8,0.006132075471698114,0.006779661016949152
c93b8434c6,DP Daybreak 01/16/2025,1,https://www.thelinden.life/,20,18,0.01100715465052284,0.018108651911468814
c93b8434c6,DP Daybreak 01/16/2025,2,https://www.sas.upenn.edu/penn-grad-talks,11,9,0.006053935057787562,0.009054325955734407
e5ce735a5d,DP Daybreak 01/17/2025,1,https://africana.sas.upenn.edu/events/2025/01/21/24th-annual-mlk-jr-social-justice-lecture-award,39,37,0.01368421052631579,0.024041585445094216
e5ce735a5d,DP Daybreak 01/17/2025,2,https://universityrealtyapartments.com/,21,12,0.007368421052631579,0.007797270955165692
7695cbc0f0,DP Daybreak 01/21/2025,1,https://curf.upenn.edu/content/factcheckorg-fellowship,20,16,0.010476689366160294,0.013973799126637555
7695cbc0f0,DP Daybreak 01/21/2025,2,https://academy.wharton.upenn.edu/why-wharton-academy/?utm_campaign=FY25-DP-email&utm_medium=direct-buy&utm_source=DP,28,14,0.014667365112624411,0.01222707423580786
7695cbc0f0,DP Daybreak 01/21/2025,3,https://www.sas.upenn.edu/penn-grad-talks,16,11,0.008381351492928235,0.00960698689956332
f1b9b89879,DP Daybreak 01/22/2025,1,https://www.eventbrite.com/e/snf-paideia-fellows-information-session-tickets-1205572833799?aff=oddtdtcreator,79,73,0.025978296612956264,0.03933189655172414
f1b9b89879,DP Daybreak 01/22/2025,2,https://academy.wharton.upenn.edu/why-wharton-academy/?utm_campaign=FY25-DP-email&utm_medium=direct-buy&utm_source=DP,89,80,0.029266688589279843,0.04310344827586207
f1b9b89879,DP Daybreak 01/22/2025,3,https://www.sas.upenn.edu/events/knowledge-slice-living-deliberately-through-existential-despair,7,7,0.0023018743834265043,0.003771551724137931
f1b9b89879,DP Daybreak 01/22/2025,4,https://youtu.be/67BoYaKj1e8?feature=shared,47,24,0.015455442288720816,0.01293103448275862
4c0cf58fb5,DP Daybreak 01/23/2025,1,https://academy.wharton.upenn.edu/why-wharton-academy/?utm_campaign=FY25-DP-email&utm_medium=direct-buy&utm_source=DP,50,30,0.027777777777777776,0.03015075376884422
4c0cf58fb5,DP Daybreak 01/23/2025,2,https://www.sas.upenn.edu/events/knowledge-slice-living-deliberately-through-existential-despair,9,7,0.005,0.007035175879396985
4c0cf58fb5,DP Daybreak 01/23/2025,3,https://www.sas.upenn.edu/penn-grad-talks,5,5,0.002777777777777778,0.005025125628140704
4c0cf58fb5,DP Daybreak 01/23/2025,4,http://dominos.com/,6,6,0.0033333333333333335,0.006030150753768844
6c53eceb4f,DP Daybreak 01//24/2025,1,https://thelinden.life/,73,67,0.02250308261405672,0.03437660338635198
